environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",20000,6079414,9344291,673.276,2583136,9344292,1.75983e+08,6079414,1.05288e+08,0,0,0,0,0,2859627,0,2.81271e+08
grid,1,"ANA* with RealBucketHeap (a=50, b=1, D=2)",20000,377015419,385950147,39911.3,2583136,385950148,7.92629e+09,385950148,7.59502e+09,654,4.10442e+06,0,0,8772861,379028103,1.72639e+08,1.55254e+10
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",20000,6079414,9344291,657.86,2583136,9344292,1.72185e+08,6079414,1.02037e+08,0,0,0,0,0,2859627,0,2.74222e+08
grid,1,"ANA* with RealBucketHeap (a=100, b=1, D=2)",20000,350868078,359397260,36640.5,2583136,359397261,7.26861e+09,359397261,6.79514e+09,536,2.93758e+06,0,0,8314863,352465044,1.57209e+08,1.40667e+10
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",20000,6079414,9344291,657.067,2583136,9344292,1.73468e+08,6079414,1.02669e+08,0,0,0,0,0,2859627,0,2.76137e+08
grid,1,"ANA* with RealBucketHeap (a=150, b=1, D=2)",20000,332645324,340447887,34327.5,2583136,340447888,6.80306e+09,340447888,6.31885e+09,576,2.88166e+06,0,0,7613775,333695246,1.41315e+08,1.31248e+10
grid,1,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",20000,6079414,9344291,663.335,2583136,9344292,1.73822e+08,6079414,1.02991e+08,0,0,0,0,0,2859627,0,2.76813e+08
grid,1,"ANA* with RealBucketHeap (a=200, b=1, D=2)",20000,326164435,333952244,33417.4,2583136,333952245,6.6134e+09,333952245,6.11429e+09,596,2.83275e+06,0,0,7449438,327203880,1.36391e+08,1.27305e+10
grid,2,"A* with IndexedHeap (D=2)",19998,6457110,9921242,1791.56,2583136,6889226,6.91978e+08,6457110,4.7181e+08,0,0,3032017,1.90506e+08,0,3032017,0,1.35429e+09
grid,2,"ANA* with IndexedHeap (D=2)",19998,656353598,667950322,112848,2583136,656448073,3.20371e+10,656448073,4.14958e+10,777,4.72127e+08,11502250,5.29819e+08,0,660569686,0,7.45348e+10
grid,2,"ANA* with BucketHeap (D=2)",19998,589931533,603417095,78984.8,2583136,603417096,1.45689e+10,603417096,2.39999e+10,635,7.21702e+06,0,0,13011321,596527855,5.17503e+08,3.8576e+10
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5931246,9113474,681.356,2583136,9113475,1.73934e+08,5931246,1.27562e+08,0,0,0,0,0,2785551,0,3.01496e+08
grid,2,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,593518008,606942234,81321.9,2583136,606942235,1.61807e+10,606942235,2.39765e+10,643,7.74839e+06,0,0,12950498,600060014,5.11594e+08,4.0165e+10
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5931246,9113474,683.194,2583136,9113475,1.81498e+08,5931246,1.08403e+08,0,0,0,0,0,2785551,0,2.89901e+08
grid,2,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,395926763,404563255,42843.3,2583136,404563256,8.60712e+09,404563256,8.47976e+09,766,5.4609e+06,0,0,8487107,397946017,1.77892e+08,1.70923e+10
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5931246,9113474,641.49,2583136,9113475,1.70904e+08,5931246,1.01301e+08,0,0,0,0,0,2785551,0,2.72205e+08
grid,2,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,347194167,355533774,36675,2583136,355533775,7.2781e+09,355533775,6.99706e+09,668,3.86482e+06,0,0,8167727,348922570,1.60744e+08,1.4279e+10
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5931246,9113474,643.616,2583136,9113475,1.70285e+08,5931246,1.00791e+08,0,0,0,0,0,2785551,0,2.71076e+08
grid,2,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,340341277,348404526,35866.8,2583136,348404527,6.99956e+09,348404527,6.5613e+09,518,2.94607e+06,0,0,7880431,341788367,1.48408e+08,1.35638e+10
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5931246,9113474,645.41,2583136,9113475,1.71315e+08,5931246,1.00603e+08,0,0,0,0,0,2785551,0,2.71918e+08
grid,2,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,319403458,325031719,32875.5,2583136,325031720,6.49073e+09,325031720,6.02907e+09,586,2.9126e+06,0,0,5474365,318423927,1.01545e+08,1.25227e+10
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5931246,9113474,644.614,2583136,9113475,1.70893e+08,5931246,1.01911e+08,0,0,0,0,0,2785551,0,2.72804e+08
grid,2,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,328945011,336971484,33801.2,2583136,336971485,6.65089e+09,336971485,6.16434e+09,563,2.69743e+06,0,0,7794841,330355775,1.42594e+08,1.28179e+10
grid,3,"A* with IndexedHeap (D=2)",19998,5886082,9043105,1689.62,2583136,6282295,6.83039e+08,5886082,4.35111e+08,0,0,2760811,1.72814e+08,0,2760811,0,1.29096e+09
grid,3,"ANA* with IndexedHeap (D=2)",19998,571416410,581479900,98708.1,2583136,571494274,2.79884e+10,571494274,3.63424e+10,658,4.69151e+08,9985627,4.58758e+08,0,574615720,0,6.52587e+10
grid,3,"ANA* with BucketHeap (D=2)",19998,623389765,636756547,84448.4,2583136,636756548,1.54497e+10,636756548,2.58115e+10,714,8.61514e+06,0,0,13208974,629730333,5.35438e+08,4.12698e+10
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5804799,8922381,662.503,2583136,8922382,1.67796e+08,5804799,1.21778e+08,0,0,0,0,0,2727766,0,2.89574e+08
grid,3,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,622007899,635496449,84980.6,2583136,635496450,1.6814e+10,635496450,2.51328e+10,705,9.04213e+06,0,0,13330462,628459499,5.27198e+08,4.19559e+10
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5804799,8922381,650.104,2583136,8922382,1.69499e+08,5804799,1.01789e+08,0,0,0,0,0,2727766,0,2.71289e+08
grid,3,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,435837001,446371711,47151.3,2583136,446371712,9.47695e+09,446371712,9.3366e+09,696,5.75641e+06,0,0,10399589,439598443,2.17525e+08,1.88193e+10
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5804799,8922381,636.124,2583136,8922382,1.66547e+08,5804799,9.90585e+07,0,0,0,0,0,2727766,0,2.65606e+08
grid,3,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,393034023,404395274,41667.3,2583136,404395275,8.29312e+09,404395275,7.92818e+09,623,4.31611e+06,0,0,11072063,397703179,2.17068e+08,1.62256e+10
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5804799,8922381,625.363,2583136,8922382,1.65048e+08,5804799,9.88242e+07,0,0,0,0,0,2727766,0,2.63872e+08
grid,3,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,347838560,357536684,36271.6,2583136,357536685,7.18041e+09,357536685,6.71563e+09,595,3.34691e+06,0,0,9409922,351083376,1.76747e+08,1.38994e+10
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5804799,8922381,623.049,2583136,8922382,1.64924e+08,5804799,9.82596e+07,0,0,0,0,0,2727766,0,2.63183e+08
grid,3,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,315549942,323797406,32699.2,2583136,323797407,6.45928e+09,323797407,6.00164e+09,592,2.93417e+06,0,0,7817898,317344798,1.44906e+08,1.24639e+10
grid,3,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5804799,8922381,633.156,2583136,8922382,1.68987e+08,5804799,9.8379e+07,0,0,0,0,0,2727766,0,2.67366e+08
grid,3,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,324203393,329886105,33527.3,2583136,329886106,6.60649e+09,329886106,6.09617e+09,563,2.72717e+06,0,0,5533155,323432071,1.02251e+08,1.27054e+10
grid,4,"A* with IndexedHeap (D=2)",19998,6102159,9378464,1798.1,2583136,6509024,7.11373e+08,6102159,4.58906e+08,0,0,2869441,1.81967e+08,0,2869441,0,1.35225e+09
grid,4,"ANA* with IndexedHeap (D=2)",19998,635458394,647561971,109952,2583136,635550868,3.11872e+10,635550868,4.0488e+10,766,4.79688e+08,12011104,5.60802e+08,0,640306989,0,7.27157e+10
grid,4,"ANA* with BucketHeap (D=2)",19998,632738151,646523228,83985.3,2583136,646523229,1.55062e+10,646523229,2.55258e+10,700,8.93307e+06,0,0,13456466,639891190,5.31284e+08,4.10409e+10
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5658328,8695532,635.625,2583136,8695533,1.62025e+08,5658328,1.17678e+08,0,0,0,0,0,2656044,0,2.79702e+08
grid,4,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,632739252,646524692,85221,2583136,646524693,1.69747e+10,646524693,2.51441e+10,700,8.96468e+06,0,0,13456820,639892641,5.23352e+08,4.21278e+10
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5658328,8695532,618.643,2583136,8695533,1.62018e+08,5658328,9.79403e+07,0,0,0,0,0,2656044,0,2.59958e+08
grid,4,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,423838389,434173724,45571.5,2583136,434173725,9.22378e+09,434173725,9.07091e+09,623,4.87918e+06,0,0,10139716,427872622,2.11843e+08,1.82996e+10
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,5658328,8695532,619.572,2583136,8695533,1.62647e+08,5658328,9.95749e+07,0,0,0,0,0,2656044,0,2.62222e+08
grid,4,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,372626756,383432330,39558.3,2583136,383432331,7.89781e+09,383432331,7.54331e+09,566,3.95804e+06,0,0,10501744,377131776,2.06602e+08,1.54451e+10
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,5658328,8695532,605.559,2583136,8695533,1.60742e+08,5658328,9.61173e+07,0,0,0,0,0,2656044,0,2.56859e+08
grid,4,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,359851296,370250610,37574.2,2583136,370250611,7.46197e+09,370250611,7.02498e+09,588,3.2101e+06,0,0,9905506,363948972,1.87943e+08,1.44902e+10
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,5658328,8695532,609.727,2583136,8695533,1.61178e+08,5658328,9.62257e+07,0,0,0,0,0,2656044,0,2.57404e+08
grid,4,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,334263640,342791804,34321.3,2583136,342791805,6.8015e+09,342791805,6.32063e+09,546,2.83461e+06,0,0,8029332,336483635,1.4805e+08,1.3125e+10
grid,4,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,5658328,8695532,612.599,2583136,8695533,1.61207e+08,5658328,9.61491e+07,0,0,0,0,0,2656044,0,2.57356e+08
grid,4,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,342494760,350845466,35112.6,2583136,350845467,6.93808e+09,350845467,6.43362e+09,514,2.54997e+06,0,0,7820665,344535763,1.43411e+08,1.33743e+10
grid,5,"A* with IndexedHeap (D=2)",19998,5828170,8959059,1653.52,2583136,6216451,6.79906e+08,5828170,4.15677e+08,0,0,2742609,1.6469e+08,0,2742609,0,1.26027e+09
grid,5,"ANA* with IndexedHeap (D=2)",19998,635124498,648524271,109491,2583136,635208947,3.11148e+10,635208947,4.03361e+10,631,4.20506e+08,13315325,6.32004e+08,0,641518734,0,7.25034e+10
grid,5,"ANA* with BucketHeap (D=2)",19998,597898178,609927180,79829.1,2583136,609927181,1.46703e+10,609927181,2.42881e+10,510,6.06418e+06,0,0,11855406,602680039,4.72099e+08,3.89645e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6395851,9828286,727.493,2583136,9828287,1.84408e+08,6395851,1.33327e+08,0,0,0,0,0,3007082,0,3.17734e+08
grid,5,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,597819638,609883258,81913.3,2583136,609883259,1.6263e+10,609883259,2.41747e+10,509,7.22988e+06,0,0,11889955,602636112,4.71297e+08,4.04449e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6395851,9828286,694.752,2583136,9828287,1.82311e+08,6395851,1.09402e+08,0,0,0,0,0,3007082,0,2.91713e+08
grid,5,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,440358294,449601264,47640.6,2583136,449601265,9.59518e+09,449601265,9.43408e+09,556,4.1248e+06,0,0,9078305,442499199,1.90492e+08,1.90334e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6395851,9828286,690.501,2583136,9828287,1.82094e+08,6395851,1.10511e+08,0,0,0,0,0,3007082,0,2.92605e+08
grid,5,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,409667148,421081948,43960.5,2583136,421081949,8.65105e+09,421081949,8.2736e+09,402,2.64369e+06,0,0,11163702,413985862,2.19349e+08,1.69273e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6395851,9828286,693.429,2583136,9828287,1.80735e+08,6395851,1.08625e+08,0,0,0,0,0,3007082,0,2.8936e+08
grid,5,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,374836276,384551476,39157.8,2583136,384551477,7.75512e+09,384551477,7.29331e+09,341,1.99756e+06,0,0,9421344,377446705,1.78683e+08,1.50504e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6395851,9828286,690.395,2583136,9828287,1.81844e+08,6395851,1.08114e+08,0,0,0,0,0,3007082,0,2.89959e+08
grid,5,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,356984232,364467151,36620.1,2583136,364467152,7.23598e+09,364467152,6.71706e+09,597,3.14335e+06,0,0,7231430,357365040,1.33274e+08,1.39562e+10
grid,5,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6395851,9828286,690.427,2583136,9828287,1.82141e+08,6395851,1.08497e+08,0,0,0,0,0,3007082,0,2.90639e+08
grid,5,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,362014213,370857919,37274.8,2583136,370857920,7.35773e+09,370857920,6.79093e+09,482,2.56124e+06,0,0,8435653,363756938,1.54469e+08,1.41512e+10
grid,6,"A* with IndexedHeap (D=2)",19998,6405462,9843777,1779.79,2583136,6833908,6.97677e+08,6405462,4.59158e+08,0,0,3009870,1.89159e+08,0,3009870,0,1.34599e+09
grid,6,"ANA* with IndexedHeap (D=2)",19998,608040454,619856239,104911,2583136,608117231,2.96142e+10,608117231,3.86355e+10,735,4.53826e+08,11739009,5.52826e+08,0,612643655,0,6.92564e+10
grid,6,"ANA* with BucketHeap (D=2)",19998,551619011,562066983,75678.1,2583136,562066984,1.38155e+10,562066984,2.29865e+10,489,5.68386e+06,0,0,10293711,555142066,4.20975e+08,3.68077e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6133307,9424869,704.179,2583136,9424870,1.77896e+08,6133307,1.29152e+08,0,0,0,0,0,2880479,0,3.07048e+08
grid,6,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,551598058,562049408,79656.5,2583136,562049409,1.54892e+10,562049409,2.32758e+10,489,6.33516e+06,0,0,10297089,555124482,4.26428e+08,3.87714e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6133307,9424869,689.198,2583136,9424870,1.76602e+08,6133307,1.0723e+08,0,0,0,0,0,2880479,0,2.83832e+08
grid,6,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,391225681,401175671,44335.5,2583136,401175672,8.7004e+09,401175672,8.57394e+09,587,4.40651e+06,0,0,9771449,394312495,2.08836e+08,1.72787e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6133307,9424869,692.859,2583136,9424870,1.78495e+08,6133307,1.06365e+08,0,0,0,0,0,2880479,0,2.84861e+08
grid,6,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,381204646,390315474,42342.1,2583136,390315475,8.15298e+09,390315475,7.81563e+09,556,3.65551e+06,0,0,8930782,383452589,1.78829e+08,1.59723e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6133307,9424869,681.348,2583136,9424870,1.7553e+08,6133307,1.05311e+08,0,0,0,0,0,2880479,0,2.80841e+08
grid,6,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,366163431,376359573,39723.8,2583136,376359574,7.63704e+09,376359574,7.18093e+09,634,3.72444e+06,0,0,9642750,369495363,1.83983e+08,1.48217e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6133307,9424869,683.052,2583136,9424870,1.77259e+08,6133307,1.05076e+08,0,0,0,0,0,2880479,0,2.82334e+08
grid,6,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,348812798,357936733,38044.2,2583136,357936734,7.27181e+09,357936734,6.74004e+09,509,2.83767e+06,0,0,8697010,351072547,1.63767e+08,1.40147e+10
grid,6,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6133307,9424869,691.528,2583136,9424870,1.77936e+08,6133307,1.05441e+08,0,0,0,0,0,2880479,0,2.83377e+08
grid,6,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,355100453,361695062,39035.4,2583136,361695063,7.38746e+09,361695063,6.8031e+09,546,3.04496e+06,0,0,6444768,354832651,1.21219e+08,1.41936e+10
grid,7,"A* with IndexedHeap (D=2)",19998,6380199,9803968,1922.48,2583136,6807493,8.09701e+08,6380199,4.67607e+08,0,0,2996476,1.90527e+08,0,2996476,0,1.46783e+09
grid,7,"ANA* with IndexedHeap (D=2)",19998,640369625,653558221,114091,2583136,640465812,3.22253e+10,640465812,4.18047e+10,706,5.10944e+08,13092410,6.64127e+08,0,645820433,0,7.52051e+10
grid,7,"ANA* with BucketHeap (D=2)",19998,629369451,640796009,88770.3,2583136,640796010,1.60173e+10,640796010,2.66319e+10,605,7.76028e+06,0,0,11273932,633686993,4.68551e+08,4.26569e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6024358,9257927,708.826,2583136,9257928,1.76751e+08,6024358,1.28315e+08,0,0,0,0,0,2829987,0,3.05066e+08
grid,7,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,631622961,643038914,90755.8,2583136,643038915,1.76472e+10,643038915,2.64707e+10,610,8.50488e+06,0,0,11264121,635934693,4.63688e+08,4.41264e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6024358,9257927,690.106,2583136,9257928,1.76696e+08,6024358,1.06327e+08,0,0,0,0,0,2829987,0,2.83023e+08
grid,7,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,448766639,459124774,50904.3,2583136,459124775,1.00305e+10,459124775,9.87355e+09,626,5.57936e+06,0,0,10190615,452237290,2.19151e+08,1.99096e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6024358,9257927,670.737,2583136,9257928,1.74129e+08,6024358,1.03772e+08,0,0,0,0,0,2829987,0,2.77901e+08
grid,7,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,408574742,418729116,45577.2,2583136,418729117,8.83054e+09,418729117,8.49577e+09,577,4.43135e+06,0,0,9955505,411839441,2.01991e+08,1.73307e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6024358,9257927,667.794,2583136,9257928,1.7181e+08,6024358,1.02699e+08,0,0,0,0,0,2829987,0,2.74509e+08
grid,7,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,392131426,401880189,42526.2,2583136,401880190,8.22353e+09,401880190,7.6913e+09,606,4.01832e+06,0,0,9514685,394968402,1.82095e+08,1.59188e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=150, b=1)",19998,6024358,9257927,683.789,2583136,9257928,1.75399e+08,6024358,1.0453e+08,0,0,0,0,0,2829987,0,2.79929e+08
grid,7,"ANA* with RealBucketHeap (a=150, b=1, D=2)",19998,363968783,371243693,38986.3,2583136,371243694,7.51611e+09,371243694,6.98102e+09,597,3.52811e+06,0,0,7078368,364330422,1.33105e+08,1.45007e+10
grid,7,"A* with AggregatedTwoLevelBucketQueue (a=200, b=1)",19998,6024358,9257927,681.92,2583136,9257928,1.78335e+08,6024358,1.05516e+08,0,0,0,0,0,2829987,0,2.83851e+08
grid,7,"ANA* with RealBucketHeap (a=200, b=1, D=2)",19998,356589536,363953229,37762.1,2583136,363953230,7.28476e+09,363953230,6.71137e+09,572,3.13962e+06,0,0,7170045,357214789,1.32217e+08,1.39993e+10
grid,8,"A* with IndexedHeap (D=2)",19998,6192634,9519070,1834.6,2583136,6605388,7.41006e+08,6192634,4.64915e+08,0,0,2913683,1.86094e+08,0,2913683,0,1.39201e+09
grid,8,"ANA* with IndexedHeap (D=2)",19998,597371370,610590593,105067,2583136,597468279,2.98325e+10,597468279,3.8435e+10,536,3.89458e+08,13122315,6.58136e+08,0,603470591,0,6.93151e+10
grid,8,"ANA* with BucketHeap (D=2)",19998,642278415,653875547,90050.4,2583136,653875548,1.636e+10,653875548,2.69914e+10,730,9.42904e+06,0,0,11461109,646926241,4.73105e+08,4.33608e+10
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,5853826,8999295,712.941,2583136,8999296,1.77095e+08,5853826,1.29433e+08,0,0,0,0,0,2753147,0,3.06527e+08
grid,8,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,643822001,655440159,92358,2583136,655440160,1.81018e+10,655440160,2.69018e+10,734,1.02827e+07,0,0,11482087,648491234,4.7127e+08,4.50139e+10
grid,8,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,5853826,8999295,658.397,2583136,8999296,1.70197e+08,5853826,1.0263e+08,0,0,0,0,0,2753147,0,2.72827e+08
grid,8,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,417600606,426368694,46950.6,2583136,426368695,9.24056e+09,426368695,9.10543e+09,672,5.54699e+06,0,0,8631148,419696607,1.84325e+08,1.83515e+10
