environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns,instance_number
grid,2,A* with IndexedHeap (D=2),19998,6158542,9466098,1763.04,2588944,6570134,702813000.0,6158542,448436000.0,0,0.0,2895965,180572000.0,0,2895965,0.0,1331820000.0,31
grid,2,ANA* with IndexedHeap (D=2),19998,555343335,565453902,97324.1,2588944,555617559,27747400000.0,555617559,35725000000.0,511,368773000.0,9836344,479175000.0,0,558293757,0.0,64320300000.0,32
grid,2,ANA* with BucketHeap (D=2),19998,626288482,639294263,87196.4,2588944,639294264,16030500000.0,639294264,26098300000.0,770,9653470.0,0,0.0,12861370,631856693,525047000.0,42138400000.0,33
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=1, b=1)",19998,6159609,9467789,730.165,2588944,9467790,183475000.0,6159609,131450000.0,0,0.0,0,0.0,0,2895836,0.0,314925000.0,34
grid,2,"ANA* with RealBucketHeap (a=1, b=1, D=2)",19998,625759509,638838729,88636.7,2588944,638838730,17595300000.0,638838730,25528300000.0,770,10976600.0,0,0.0,12934767,631401163,516879000.0,43134500000.0,35
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=25, b=1)",19998,6159609,9467789,681.391,2588944,9467790,176510000.0,6159609,106747000.0,0,0.0,0,0.0,0,2895836,0.0,283258000.0,36
grid,2,"ANA* with RealBucketHeap (a=25, b=1, D=2)",19998,433483416,444252841,48448.9,2588944,444252842,9660180000.0,444252842,9405580000.0,786,6164720.0,0,0.0,10618672,437234172,224815000.0,19071900000.0,37
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=50, b=1)",19998,6159609,9467789,682.549,2588944,9467790,177056000.0,6159609,105661000.0,0,0.0,0,0.0,0,2895836,0.0,282717000.0,38
grid,2,"ANA* with RealBucketHeap (a=50, b=1, D=2)",19998,397252158,407714531,43189.3,2588944,407714532,8477680000.0,407714532,8034260000.0,734,4942380.0,0,0.0,10290303,400861352,202777000.0,16516900000.0,39
grid,2,"A* with AggregatedTwoLevelBucketQueue (a=100, b=1)",19998,6159609,9467789,681.859,2588944,9467790,177094000.0,6159609,105671000.0,0,0.0,0,0.0,0,2895836,0.0,282765000.0,40
grid,2,"ANA* with RealBucketHeap (a=100, b=1, D=2)",19998,346964177,354493060,37179.4,2588944,354493061,7248130000.0,354493061,6752660000.0,643,3747090.0,0,0.0,7299947,347643973,139055000.0,14004500000.0,41
