environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns
random_grid,10,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21323,155190399,167231257,17263.2,2699340,167231258,3.82903e+09,167231258,3.73734e+09,194,2.91065e+07,0,0,12038537,147274234,2.69041e+08,7.59547e+09
random_grid,10,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21323,170020879,183266854,18446.5,2699340,183266855,4.03039e+09,183266855,3.92342e+09,169,2.22274e+07,0,0,13244082,163309831,2.83532e+08,7.97603e+09
random_grid,11,"ANA* with IndexedHeap (D=2)",21280,84132314,93326731,16487.1,2699340,84132315,3.24134e+09,84132315,6.44727e+09,735,3.25757e+08,9194417,3.67736e+08,0,73367483,0,1.03821e+10
random_grid,11,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21280,70833041,79728783,18205.7,2699340,79728784,4.61115e+09,79728784,7.41948e+09,691,7.65988e+07,0,0,8895543,59769535,8.2781e+08,1.21072e+10
random_grid,11,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21280,99737254,108097814,14601.7,2699340,108097815,3.63733e+09,108097815,4.14462e+09,1212,8.0191e+07,0,0,8359844,88138562,3.20528e+08,7.86213e+09
random_grid,11,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21280,116970790,125542822,15159,2699340,125542823,3.6473e+09,125542823,3.9372e+09,655,5.16034e+07,0,0,8570818,105583570,2.68793e+08,7.6361e+09
random_grid,11,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21280,135328238,144653217,16178.5,2699340,144653218,3.73106e+09,144653218,3.84177e+09,645,6.12068e+07,0,0,9322312,124693965,2.47586e+08,7.63403e+09
random_grid,11,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21280,142350088,153136988,16124.9,2699340,153136989,3.6264e+09,153136989,3.60403e+09,542,5.62643e+07,0,0,10783287,133177736,2.53782e+08,7.2867e+09
random_grid,11,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21280,149646830,161429869,16767.5,2699340,161429870,3.71745e+09,161429870,3.63011e+09,292,3.39862e+07,0,0,11778780,141470617,2.64872e+08,7.38154e+09
random_grid,11,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21280,168617883,181347697,18431.4,2699340,181347698,4.03719e+09,181347698,3.89502e+09,205,2.40237e+07,0,0,12723597,161388445,2.7328e+08,7.95623e+09
random_grid,12,"ANA* with IndexedHeap (D=2)",21234,62583389,71369601,12706.4,2699340,62583394,2.38428e+09,62583394,4.8571e+09,729,3.00562e+08,8786208,3.55628e+08,0,51411572,0,7.89758e+09
random_grid,12,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21234,52802985,61137527,14442.3,2699340,61137528,3.72915e+09,61137528,5.83543e+09,595,6.54315e+07,0,0,8332301,41179498,7.95298e+08,9.63002e+09
random_grid,12,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21234,70869806,78654355,10819.9,2699340,78654356,2.7069e+09,78654356,2.94337e+09,805,5.18091e+07,0,0,7783445,58696320,2.91268e+08,5.70208e+09
random_grid,12,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21234,82482871,90806228,10971.1,2699340,90806229,2.61011e+09,90806229,2.74566e+09,630,4.7754e+07,0,0,8321538,70848193,2.51614e+08,5.40352e+09
random_grid,12,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21234,98329468,107262910,11757.1,2699340,107262911,2.68705e+09,107262911,2.68606e+09,357,3.49265e+07,0,0,8930564,87304875,2.23637e+08,5.40803e+09
random_grid,12,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21234,116525001,126786802,13779,2699340,126786803,3.07958e+09,126786803,3.01453e+09,326,3.62474e+07,0,0,10260349,106828767,2.43954e+08,6.13036e+09
random_grid,12,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21234,130559089,141629733,14161.7,2699340,141629734,3.12913e+09,141629734,3.01686e+09,218,2.74108e+07,0,0,11069451,121671698,2.35791e+08,6.17341e+09
random_grid,12,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21234,138058722,150764217,15642.4,2699340,150764218,3.4045e+09,150764218,3.27319e+09,216,2.88206e+07,0,0,12700037,130806182,2.75726e+08,6.70651e+09
random_grid,13,"ANA* with IndexedHeap (D=2)",21346,76573574,85457171,14425.9,2699340,76573585,2.91217e+09,76573585,5.62199e+09,461,1.65425e+08,8883587,3.39481e+08,0,65501770,0,9.03907e+09
random_grid,13,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21346,53858348,61861194,14797.1,2699340,61861195,3.74114e+09,61861195,6.08659e+09,278,3.34906e+07,0,0,8002621,41905793,7.87387e+08,9.86122e+09
random_grid,13,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21346,85111346,93719450,12563.9,2699340,93719451,3.14753e+09,93719451,3.53816e+09,662,4.49536e+07,0,0,8606484,73764050,3.24918e+08,6.73064e+09
random_grid,13,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21346,87802829,96282843,11291.9,2699340,96282844,2.70074e+09,96282844,2.87012e+09,591,4.394e+07,0,0,8478091,76327430,2.52725e+08,5.61479e+09
random_grid,13,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21346,110641829,120098060,13531.9,2699340,120098061,3.10818e+09,120098061,3.15192e+09,319,3.07918e+07,0,0,9454392,100142647,2.48126e+08,6.29089e+09
random_grid,13,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21346,134541311,145448730,15053.6,2699340,145448731,3.39285e+09,145448731,3.3515e+09,361,4.24177e+07,0,0,10905120,125493317,2.51281e+08,6.78677e+09
random_grid,13,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21346,134803605,146229350,15267.7,2699340,146229351,3.37464e+09,146229351,3.27457e+09,258,2.90361e+07,0,0,11421821,126273937,2.55773e+08,6.67825e+09
random_grid,13,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21346,153352339,166313551,16846.5,2699340,166313552,3.68105e+09,166313552,3.53593e+09,202,2.31422e+07,0,0,12957049,146358138,2.75475e+08,7.24012e+09
random_grid,14,"ANA* with IndexedHeap (D=2)",21265,54487833,62808505,11714.4,2699340,54487833,2.05048e+09,54487833,4.38351e+09,1765,5.42891e+08,8320673,3.42708e+08,0,42847704,0,7.31959e+09
random_grid,14,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21265,51977229,60296288,14705.8,2699340,60296289,3.91986e+09,60296289,5.83186e+09,1297,1.34785e+08,0,0,8319060,40335487,8.04621e+08,9.88651e+09
random_grid,14,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21265,64794354,72620851,9819.37,2699340,72620852,2.44943e+09,72620852,2.65713e+09,783,5.36432e+07,0,0,7825717,52660050,2.86336e+08,5.1602e+09
random_grid,14,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21265,80027641,87866226,11024.7,2699340,87866227,2.62595e+09,87866227,2.75788e+09,442,3.83054e+07,0,0,7837348,67905425,2.45993e+08,5.42213e+09
random_grid,14,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21265,104622868,113581499,12457.9,2699340,113581500,2.85782e+09,113581500,2.86118e+09,428,4.57461e+07,0,0,8956681,93620698,2.25624e+08,5.76475e+09
