environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns
random_grid,1,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21315,152200996,161699344,17887.7,2566212,161699345,4.1421e+09,161699345,4.32029e+09,415,3.84301e+07,0,0,9496291,141741790,2.53722e+08,8.50082e+09
random_grid,1,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21315,189501451,200850744,21338.1,2566212,200850745,4.83159e+09,200850745,4.90876e+09,282,3.10737e+07,0,0,11346797,180893190,2.77314e+08,9.77142e+09
random_grid,1,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21315,189815168,202259063,20858.6,2566212,202259064,4.64807e+09,202259064,4.63839e+09,286,3.42862e+07,0,0,12441726,182301509,2.85325e+08,9.32074e+09
random_grid,1,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21315,194147585,207712593,21126.1,2566212,207712594,4.63995e+09,207712594,4.55229e+09,157,2.21735e+07,0,0,13560509,187755039,2.97196e+08,9.21442e+09
random_grid,2,"ANA* with IndexedHeap (D=2)",21260,30924980,37258676,7125.33,2566212,30924985,1.1005e+09,30924985,2.73768e+09,333,1.32652e+08,6333692,2.60619e+08,0,17298763,0,4.23145e+09
random_grid,2,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21260,33207494,39874554,10608.7,2566212,39874555,2.79984e+09,39874555,4.20788e+09,428,5.02416e+07,0,0,6665841,19914641,7.03433e+08,7.05796e+09
random_grid,2,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21260,41299121,47606268,6657.02,2566212,47606269,1.64815e+09,47606269,1.71894e+09,428,2.56256e+07,0,0,6306327,27646353,2.27705e+08,3.39271e+09
random_grid,2,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21260,51587768,58179859,7261.42,2566212,58179860,1.70577e+09,58179860,1.75642e+09,233,1.93266e+07,0,0,6590925,38219944,1.98977e+08,3.48152e+09
random_grid,2,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21260,67344658,74910578,8355.06,2566212,74910579,1.8911e+09,74910579,1.85348e+09,204,1.81562e+07,0,0,7563382,54950663,1.87138e+08,3.76274e+09
random_grid,2,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21260,84588110,93401331,9989.45,2566212,93401332,2.21638e+09,93401332,2.14203e+09,233,2.51567e+07,0,0,8809530,73441416,2.02034e+08,4.38357e+09
random_grid,2,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21260,103465999,113600167,11877.7,2566212,113600168,2.60217e+09,113600168,2.4878e+09,181,1.61649e+07,0,0,10131654,93640252,2.2188e+08,5.10614e+09
random_grid,2,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21260,115013283,126459349,12923,2566212,126459350,2.80426e+09,126459350,2.68189e+09,199,2.34402e+07,0,0,11438324,106499434,2.42578e+08,5.50959e+09
random_grid,3,"ANA* with IndexedHeap (D=2)",21222,46387308,53327208,9765.43,2566212,46387316,1.69171e+09,46387316,3.85932e+09,310,1.28115e+08,6939893,2.82328e+08,0,33372311,0,5.96147e+09
random_grid,3,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21222,43080148,49807585,12440.5,2566780,49807586,3.26346e+09,49807586,5.03575e+09,343,4.03415e+07,0,0,6726673,29852688,6.80094e+08,8.33954e+09
random_grid,3,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21222,56065847,62719695,8604.25,2566780,62719696,2.14404e+09,62719696,2.34693e+09,463,2.86182e+07,0,0,6653408,42764791,2.48966e+08,4.51958e+09
random_grid,3,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21222,88477124,96202450,11719.4,2566780,96202451,2.80015e+09,96202451,3.01615e+09,624,4.60212e+07,0,0,7724144,76247549,2.42168e+08,5.86232e+09
random_grid,3,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21222,84676053,92853932,10342.2,2566780,92853933,2.36456e+09,92853933,2.3662e+09,257,2.24012e+07,0,0,8176193,72899028,2.08354e+08,4.75316e+09
random_grid,3,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21222,97025528,106022955,11218.7,2566780,106022956,2.5077e+09,106022956,2.45809e+09,190,1.79683e+07,0,0,8994682,86068051,2.08538e+08,4.98377e+09
random_grid,3,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21222,120552591,131429837,13456.9,2566780,131429838,2.96942e+09,131429838,2.86163e+09,154,1.97079e+07,0,0,10874810,111474934,2.36778e+08,5.85076e+09
random_grid,3,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21222,126931225,138840648,14009.2,2566780,138840649,3.04444e+09,138840649,2.93191e+09,155,1.97867e+07,0,0,11908039,118885744,2.51463e+08,5.99614e+09
random_grid,5,"ANA* with IndexedHeap (D=2)",21267,62541866,70495751,12395.4,2566780,62541876,2.40594e+09,62541876,4.74324e+09,772,2.87454e+08,7953876,3.15189e+08,0,50542810,0,7.75183e+09
random_grid,5,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21267,45645838,53003733,13683.6,2575860,53003734,3.6251e+09,53003734,5.59709e+09,403,4.74462e+07,0,0,7356645,33050793,7.76847e+08,9.26963e+09
random_grid,5,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21267,53232544,59818723,8455.38,2575860,59818724,2.12668e+09,59818724,2.20975e+09,409,2.89563e+07,0,0,6585248,39865778,2.43264e+08,4.36539e+09
random_grid,5,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21267,60920112,67799693,8417.82,2575860,67799694,2.01008e+09,67799694,2.02587e+09,447,3.38392e+07,0,0,6878399,47846745,2.05528e+08,4.06979e+09
random_grid,5,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21267,81035878,89207117,10006,2575860,89207118,2.28744e+09,89207118,2.23198e+09,349,3.21384e+07,0,0,8168190,69254169,2.0437e+08,4.55156e+09
random_grid,5,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21267,107246407,116926876,12417.7,2575860,116926877,2.77515e+09,116926877,2.73457e+09,378,3.80254e+07,0,0,9675832,96973927,2.26289e+08,5.54775e+09
random_grid,5,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21267,107388338,117776403,12250.5,2575860,117776404,2.68833e+09,117776404,2.57125e+09,188,2.24836e+07,0,0,10383004,97823454,2.26678e+08,5.28207e+09
random_grid,5,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21267,121750342,132978717,13502.6,2575860,132978718,2.93072e+09,132978718,2.79251e+09,163,1.75788e+07,0,0,11223476,113025768,2.35689e+08,5.74081e+09
random_grid,9,"ANA* with IndexedHeap (D=2)",21214,74770251,83052698,14868.8,2575860,74770252,2.88694e+09,74770252,5.88429e+09,314,1.81869e+08,8282447,3.34084e+08,0,63093643,0,9.28719e+09
random_grid,9,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21214,69429096,77318796,17503.6,2576620,77318797,4.34328e+09,77318797,7.2419e+09,299,4.03551e+07,0,0,7889694,57359741,7.38971e+08,1.16255e+10
random_grid,9,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21214,93868199,102279699,13558.6,2576620,102279700,3.39035e+09,102279700,3.86521e+09,506,3.69485e+07,0,0,8410628,82320642,3.17843e+08,7.29251e+09
random_grid,9,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21214,96634663,104964765,12591.5,2576620,104964766,3.02146e+09,104964766,3.23638e+09,311,2.50662e+07,0,0,8328992,85005708,2.56808e+08,6.2829e+09
random_grid,9,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21214,107401566,116451506,12926.2,2576620,116451507,2.97433e+09,116451507,2.99601e+09,225,2.18024e+07,0,0,9047911,96492449,2.32781e+08,5.99214e+09
random_grid,9,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21214,141153526,152008611,16200,2576620,152008612,3.63268e+09,152008612,3.63025e+09,170,1.98413e+07,0,0,10853216,132049554,2.59195e+08,7.28277e+09
random_grid,9,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21214,143222751,155161385,16137.4,2576620,155161386,3.56856e+09,155161386,3.46954e+09,148,1.99069e+07,0,0,11936363,135202328,2.66907e+08,7.05801e+09
random_grid,9,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21214,153728981,166811281,17038.4,2576620,166811282,3.73083e+09,166811282,3.58486e+09,181,2.35772e+07,0,0,13075476,146852224,2.80998e+08,7.33926e+09
random_grid,10,"ANA* with IndexedHeap (D=2)",21219,63976353,72083303,13000.8,2576620,63976354,2.51102e+09,63976354,4.8499e+09,1505,5.6286e+08,8106950,3.18062e+08,0,52124160,0,8.24184e+09
random_grid,10,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21219,41748967,49029412,12491,2595488,49029413,3.20358e+09,49029413,5.06686e+09,1387,1.30105e+08,0,0,7280053,29070269,7.52344e+08,8.40054e+09
random_grid,10,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21219,52634733,59750560,8189.91,2595488,59750561,2.04541e+09,59750561,2.18139e+09,444,2.88274e+07,0,0,7115596,39791412,2.59778e+08,4.25562e+09
random_grid,10,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21219,63594549,70913649,8589.22,2595488,70913650,2.02964e+09,70913650,2.12286e+09,426,3.15758e+07,0,0,7318499,50954501,2.19086e+08,4.18408e+09
random_grid,10,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21219,82363313,90822930,10002.4,2595488,90822931,2.28062e+09,90822931,2.2665e+09,299,2.76759e+07,0,0,8458251,70863782,2.11077e+08,4.5748e+09
random_grid,10,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21219,84366180,93083925,9888.4,2595488,93083926,2.20036e+09,93083926,2.11075e+09,160,1.53856e+07,0,0,8714918,73124777,1.97618e+08,4.3265e+09
random_grid,10,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21219,120855913,131967242,13677.8,2595488,131967243,3.00207e+09,131967243,2.91034e+09,225,2.22262e+07,0,0,11108530,112008094,2.44982e+08,5.93464e+09
random_grid,10,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21219,118663811,130334957,13106.5,2595488,130334958,2.8385e+09,130334958,2.69955e+09,104,1.19058e+07,0,0,11664382,110375809,2.41598e+08,5.54996e+09
random_grid,11,"ANA* with IndexedHeap (D=2)",21315,44923123,52642105,9382.46,2595488,44923128,1.66515e+09,44923128,3.54417e+09,567,2.30145e+08,7718978,3.01203e+08,0,32680008,0,5.74067e+09
random_grid,11,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21315,33835590,40630687,10432.2,2595488,40630688,2.72399e+09,40630688,4.14935e+09,414,4.65487e+07,0,0,6794864,20668590,6.93915e+08,6.91989e+09
random_grid,11,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21315,61745362,68945449,9224.13,2595488,68945450,2.29819e+09,68945450,2.53877e+09,745,5.03133e+07,0,0,7199489,48983350,2.65106e+08,4.88728e+09
random_grid,11,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21315,70988420,78609645,9506.96,2595488,78609646,2.24702e+09,78609646,2.3739e+09,891,6.09637e+07,0,0,7620459,58647545,2.30127e+08,4.68188e+09
random_grid,11,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21315,87782127,96405903,10677.1,2595488,96405904,2.43668e+09,96405904,2.43488e+09,367,3.44263e+07,0,0,8621894,76443803,2.1776e+08,4.90599e+09
random_grid,11,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21315,121733810
